article_url,comment_text,comment_date,cleaned_comment
https://www.thejournal.ie/new-post-brexit-deal-for-northern-ireland-to-be-approved-today-6027527-Mar2023/,"@Michael Sheehan: If you look, at the history, of the Parties, on this issue; “Direct Rule”, you’ll see that their positions change, when it suits them. For example, other then “Abortion”, “Marriage Equality” “The Irish Language Act”, and more recently, the Organ Donation Legislation, the likes of Donaldson, and Campbell wanted “Direct Rule”, whereas the likes of my Former Party; “Sinn Féin”, weren’t complaining, when it meant the passing of Legislation, on the above mentioned issues. The fact of the matter is that it’s how the Assembly is operated; “Mandatory Coalition” that’s the issue.
Whether it’s the Protocol, or the Framework, they were never going to support it, even though they should have been pushing for concrete ways to make whatever was agreed work, for everyone.",2023-03-24 10:56:00,michael sheehan if you look at the history of the parties on this issue direct rule youll see that their positions change when it suits them for example other then abortion marriage equality the irish language act and more recently the organ donation legislation the likes of donaldson and campbell wanted direct rule whereas the likes of my former party sinn féin werent complaining when it meant the passing of legislation on the above mentioned issues the fact of the matter is that its how the assembly is operated mandatory coalition thats the issue whether its the protocol or the framework they were never going to support it even though they should have been pushing for concrete ways to make whatever was agreed work for everyone
https://www.thejournal.ie/new-post-brexit-deal-for-northern-ireland-to-be-approved-today-6027527-Mar2023/,@Pádraig Ó Tomhnair: they werent too bothered about it when the ‘cash for ash’ money was flowing in though…,2023-03-24 13:22:00,pádraig ó tomhnair they werent too bothered about it when the cash for ash money was flowing in though
https://www.thejournal.ie/new-post-brexit-deal-for-northern-ireland-to-be-approved-today-6027527-Mar2023/,I believe its time for the goodfriday agreement to be changed to allow for a majority takes all government.,2023-03-24 13:42:00,i believe its time for the goodfriday agreement to be changed to allow for a majority takes all government
https://www.thejournal.ie/new-post-brexit-deal-for-northern-ireland-to-be-approved-today-6027527-Mar2023/,"The Brits have left the DUP behind for good,
and that nobody wants their backwards ideology, they are swimming in quick sand",2023-03-24 14:19:00,the brits have left the dup behind for good and that nobody wants their backwards ideology they are swimming in quick sand
https://www.thejournal.ie/new-post-brexit-deal-for-northern-ireland-to-be-approved-today-6027527-Mar2023/,"The DUP should finally be consigned to the history they epitomise. Now Northern Ireland, get on governing without them.",2023-03-24 15:16:00,the dup should finally be consigned to the history they epitomise now northern ireland get on governing without them
https://www.thejournal.ie/new-post-brexit-deal-for-northern-ireland-to-be-approved-today-6027527-Mar2023/,The Dinosaur’s undecisive party,2023-03-24 13:47:00,the dinosaurs undecisive party
https://www.thejournal.ie/new-post-brexit-deal-for-northern-ireland-to-be-approved-today-6027527-Mar2023/,"The writing is on the wall Geoffrey old bean,but you’re so blinded by bigotry you can’t see it.",2023-03-25 00:40:00,the writing is on the wall geoffrey old beanbut youre so blinded by bigotry you cant see it
https://www.thejournal.ie/new-post-brexit-deal-for-northern-ireland-to-be-approved-today-6027527-Mar2023/,@Michael Creagh: I actually think Jeff would swallow the Windsor framework but it would split the party and party comes first .,2023-03-25 15:37:00,michael creagh i actually think jeff would swallow the windsor framework but it would split the party and party comes first
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"So he wants to blame someone else and hide behind their decision,what a leader.",2023-03-06 16:04:00,so he wants to blame someone else and hide behind their decisionwhat a leader
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"Gas that they all thought they’d reached an agreement. Varadkar, SF, Sunak.. how do they not know by now, that the DUP don’t want anything. They only exist to obstruct. You could allow the DUP to write down exactly what they want, and grant it all. The next day theyd come back “not good enough. No deal” .. youre dealin with a party who want to electrocute the gay out of people. Theres no reasoning with them, theyre bonkers.",2023-03-06 15:56:00,gas that they all thought theyd reached an agreement varadkar sf sunak how do they not know by now that the dup dont want anything they only exist to obstruct you could allow the dup to write down exactly what they want and grant it all the next day theyd come back not good enough no deal youre dealin with a party who want to electrocute the gay out of people theres no reasoning with them theyre bonkers
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"How I see this going, DUP will stall and stall and stall until UK Gov (possibly in collusion with the DUP) calls fresh elections in NI. Shortly before election day (few weeks perhaps) DUP will announce they can accept deal, after assurances from UK Gov, and will go back in after elections. DUP will then hope that the Unionist community believes that it was due to them that further concessions were wrought out of the EU and that they are returned as largest party. Then they won’t have to serve under a Nationalist, Irish and Catholic First Minister. Expect them to find an excuse not to go back into Stormant if they lose.",2023-03-06 17:10:00,how i see this going dup will stall and stall and stall until uk gov possibly in collusion with the dup calls fresh elections in ni shortly before election day few weeks perhaps dup will announce they can accept deal after assurances from uk gov and will go back in after elections dup will then hope that the unionist community believes that it was due to them that further concessions were wrought out of the eu and that they are returned as largest party then they wont have to serve under a nationalist irish and catholic first minister expect them to find an excuse not to go back into stormant if they lose
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"And when they have finished trying to find a little problem with the Windsor framework, they will then proceed to try to find a tiny little benefit of Brexit",2023-03-06 16:06:00,and when they have finished trying to find a little problem with the windsor framework they will then proceed to try to find a tiny little benefit of brexit
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"” A week is a long time in Politics” !!…. so the DUP are stalling and hoping something will come up. Their overall objectives haven’t changed though, rejecting the Protocol is to be used to undermine The Belfast GFA.",2023-03-06 16:18:00,a week is a long time in politics so the dup are stalling and hoping something will come up their overall objectives havent changed though rejecting the protocol is to be used to undermine the belfast gfa
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,No rush . Who needs a government .,2023-03-06 15:55:00,no rush who needs a government
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"Great, we know where this is going. Don’t we. As if they couldn’t get more miserable if they tried",2023-03-06 15:56:00,great we know where this is going dont we as if they couldnt get more miserable if they tried
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,Why don’t they dig out a ouija board and consult Paisley and Carson while they’re at it?!,2023-03-06 17:38:00,why dont they dig out a ouija board and consult paisley and carson while theyre at it
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,NO!!!,2023-03-06 16:05:00,no
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"As a (former?) DUP supporter I’m sorry to say that this appears to be obstructionist politics. It really is time to get back to work and get on with the damn thing. Alternatively, fire them for refusing to do what they are paid to do. What an awful, thick-skulled waste of time, energy and neighbourliness some of them have become.",2023-03-06 17:20:00,as a former dup supporter im sorry to say that this appears to be obstructionist politics it really is time to get back to work and get on with the damn thing alternatively fire them for refusing to do what they are paid to do what an awful thickskulled waste of time energy and neighbourliness some of them have become
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,The entire axis of evil called up,2023-03-06 18:37:00,the entire axis of evil called up
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"That’s a no, just trying to share the blame",2023-03-06 18:24:00,thats a no just trying to share the blame
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,Sack the lot,2023-03-06 20:29:00,sack the lot
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"It will take them a year to form the group, and another 2-3 years to go through the documents. Another year then to put through their own changes/ proposals. By then, there will be a new election, so SF won’t have her a chance to be in power. The DUP will be elected again as second minister position in government and they will come up with something else to complain about.
Meanwhile the people of NI will continue with to suffer with no government in power.
When is it going to end?",2023-03-07 03:50:00,it will take them a year to form the group and another 23 years to go through the documents another year then to put through their own changes proposals by then there will be a new election so sf wont have her a chance to be in power the dup will be elected again as second minister position in government and they will come up with something else to complain about meanwhile the people of ni will continue with to suffer with no government in power when is it going to end
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,"In fairness, given NI economy mainly exists financially because of Westminster and mainland taxes what benefit would a local devolved government be anyway? Just prehistorically thinking political lifers taking a %",2023-03-06 20:01:00,in fairness given ni economy mainly exists financially because of westminster and mainland taxes what benefit would a local devolved government be anyway just prehistorically thinking political lifers taking a
https://www.thejournal.ie/dup-panel-to-decide-on-protocol-6011902-Mar2023/,will this new group be releasing an EP and are the minded to go on tour…asking for a deaf friend,2023-03-07 01:17:00,will this new group be releasing an ep and are the minded to go on tourasking for a deaf friend
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,DUP will throw a spanner in the works no matter what concessions they get. If UK/EU trade defaulted to full WTO rules it wouldn’t be good enough for them.,2023-02-26 13:05:00,dup will throw a spanner in the works no matter what concessions they get if ukeu trade defaulted to full wto rules it wouldnt be good enough for them
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,@Stephen Woods: they DUP will say NO and then ask what the question is ?,2023-02-26 15:46:00,stephen woods they dup will say no and then ask what the question is
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,@Dave Hammond: Fact,2023-02-26 16:01:00,dave hammond fact
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,The DUP’s Sammy Wilson & Nigel Dodds will say NO to anything and Jeffrey is only their wee puppet.,2023-02-26 13:22:00,the dups sammy wilson nigel dodds will say no to anything and jeffrey is only their wee puppet
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"@Joe Johnson: I think the political trick that does it will be the DUP not saying yes, but also not saying no (they’ll have to be taping their mouths to achieve the latter though).
Then the ERG will also fail to stop it for lack of numbers, and Boris Johnson will be on GB News complaining about it.
However, a few months in, after the Joe Biden photo op, and the DUP will restart the argument, and the ship will slowly start to list again. Then eventually it’ll be up to a new UK Labour govt to sort out the Tories’ mess properly.",2023-02-26 17:23:00,joe johnson i think the political trick that does it will be the dup not saying yes but also not saying no theyll have to be taping their mouths to achieve the latter though then the erg will also fail to stop it for lack of numbers and boris johnson will be on gb news complaining about it however a few months in after the joe biden photo op and the dup will restart the argument and the ship will slowly start to list again then eventually itll be up to a new uk labour govt to sort out the tories mess properly
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"@Mick Tobin: it won’t be about lack of ERG numbers in voting it down, because Labour have said they will support it even though they admit they haven’t read it. The big issue is the local Conservative associations don’t support it and MPs will be worried about going against them with some sitting MPs already being deselected from standing at next election. Labour will be hoping the ERG will bring Sunak down rather than let it pass and that may well happen.",2023-02-26 17:57:00,mick tobin it wont be about lack of erg numbers in voting it down because labour have said they will support it even though they admit they havent read it the big issue is the local conservative associations dont support it and mps will be worried about going against them with some sitting mps already being deselected from standing at next election labour will be hoping the erg will bring sunak down rather than let it pass and that may well happen
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"Will it happen? will it not? Tense and critical negotiations will take their course. Critical deadlines will lapse, then be extended. The suspense. Can’t stop biting my nails. On the edge of my seat. So exciting. Then there will be certain progress against all of the odds. Then there will be a last minute hiccup, passionate and emotional stakeholders will make accusations and voice concerns, they’ll all go back to the drawing board and the suspense and excitement will burn on for another year or so.",2023-02-26 12:58:00,will it happen will it not tense and critical negotiations will take their course critical deadlines will lapse then be extended the suspense cant stop biting my nails on the edge of my seat so exciting then there will be certain progress against all of the odds then there will be a last minute hiccup passionate and emotional stakeholders will make accusations and voice concerns theyll all go back to the drawing board and the suspense and excitement will burn on for another year or so
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"No no no no no, not a chance,
DUP going in as second minister. No no No no No not a chance.",2023-02-26 17:35:00,no no no no no not a chance dup going in as second minister no no no no no not a chance
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,No thanks to him,2023-02-26 12:01:00,no thanks to him
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"Stephen Woods has it spot on. Ulster says NO. Ulster traditionally always says NO. The toxic DUP says NO. It shall remain NO. . Anything else is wishful thinking. Should the good Lord Jesus come down from the cross saying YES. Close, but no cigar ,for the DUP zealots. De facto direct rule will continue for the foreseeable future. Just as the DUP wishes it to continue.",2023-02-26 17:35:00,stephen woods has it spot on ulster says no ulster traditionally always says no the toxic dup says no it shall remain no anything else is wishful thinking should the good lord jesus come down from the cross saying yes close but no cigar for the dup zealots de facto direct rule will continue for the foreseeable future just as the dup wishes it to continue
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"- “hinting that talks had wielded changes on customs checks as well as the role of the European Court of Justice”
It’ll be the customs checks, not the ECJ. The Brits already had a concession from Brussels in the withdrawal agreement that NI would be in the single market for goods as per British instead of EU law, and they’ve even tried to bin that law. So to then also trust Westminster with British law overseeing this part of the single market is almost certainly going to be a step to far.
But it does imply a major Brussels concession in terms of customs checks, and perhaps that’s precisely what’s needed since it’s practical. The whining about the ECJ is just ideological nonsense.",2023-02-26 14:04:00,hinting that talks had wielded changes on customs checks as well as the role of the european court of justice itll be the customs checks not the ecj the brits already had a concession from brussels in the withdrawal agreement that ni would be in the single market for goods as per british instead of eu law and theyve even tried to bin that law so to then also trust westminster with british law overseeing this part of the single market is almost certainly going to be a step to far but it does imply a major brussels concession in terms of customs checks and perhaps thats precisely whats needed since its practical the whining about the ecj is just ideological nonsense
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,I wouldn’t trust anything that comes out of Martin’s mouth,2023-02-26 16:59:00,i wouldnt trust anything that comes out of martins mouth
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,Is there New Zealand lamb meant for the UK only for sale in ireland?..,2023-02-26 13:18:00,is there new zealand lamb meant for the uk only for sale in ireland
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,@William Reid: UK customers are looking to Irish lamb to fill the void in supplies from reduced imports from New Zealand. There is a farmer in Laois who has mixed New Zealand sheep with his Irish flock which did not generate enough profit for him.,2023-02-26 16:33:00,william reid uk customers are looking to irish lamb to fill the void in supplies from reduced imports from new zealand there is a farmer in laois who has mixed new zealand sheep with his irish flock which did not generate enough profit for him
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"Sunak must have something up his sleeve, he’s taking on both the DUP and ERG. This should be fun.",2023-02-26 20:09:00,sunak must have something up his sleeve hes taking on both the dup and erg this should be fun
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"One thing is certain, as soon as a deal is announced,
Bertie will be all over RTE trying to claim that he influenced the decision. Spoofer that he is!",2023-02-26 21:53:00,one thing is certain as soon as a deal is announced bertie will be all over rte trying to claim that he influenced the decision spoofer that he is
https://www.thejournal.ie/northern-ireland-protocol-cusp-of-deal-6004946-Feb2023/,"He should be going to her, it’s his mess created by Boris",2023-02-26 22:23:00,he should be going to her its his mess created by boris
https://www.thejournal.ie/aldi-to-lift-limits-of-veg-in-uk-6016746-Mar2023/,Can I get some peas and quiet.,2023-03-11 17:47:00,can i get some peas and quiet
https://www.thejournal.ie/aldi-to-lift-limits-of-veg-in-uk-6016746-Mar2023/,@Larry Smith: Do you want fries with that?,2023-03-11 17:54:00,larry smith do you want fries with that
https://www.thejournal.ie/aldi-to-lift-limits-of-veg-in-uk-6016746-Mar2023/,@Larry Smith: that comment is unBEETable.,2023-03-11 18:22:00,larry smith that comment is unbeetable
https://www.thejournal.ie/aldi-to-lift-limits-of-veg-in-uk-6016746-Mar2023/,Aldi are increasing prices on a weekly basis on groceries etc . ????????????????????,2023-03-12 10:43:00,aldi are increasing prices on a weekly basis on groceries etc
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,DUP will say NO no matter what. We heard Sammy Wilson say that NI should not be in the single market. Talk about biting your nose off despite your face. Sammy doesn’t want the best of both worlds.,2023-02-24 17:49:00,dup will say no no matter what we heard sammy wilson say that ni should not be in the single market talk about biting your nose off despite your face sammy doesnt want the best of both worlds
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,@Joe Johnson: So will the ERG. Hopefully Sunak has a trick up his sleeve as he is taking them both on. Fair play to him!,2023-02-24 21:54:00,joe johnson so will the erg hopefully sunak has a trick up his sleeve as he is taking them both on fair play to him
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,@Joe Johnson: *to spite,2023-02-25 18:27:00,joe johnson to spite
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,Sunak is about to reverse the bus over the Unionsts again like Boris did. Beep beep..,2023-02-24 18:21:00,sunak is about to reverse the bus over the unionsts again like boris did beep beep
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,@Ian O’Donovan: hopefully,2023-02-24 18:40:00,ian odonovan hopefully
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,No… DUP have 8 tests…. No. 8….. we will not serve under a catholic First Minister. Simple as…. The rest is just BS. Remember those clowns in the DUP agreed with the protocol….. then the election went against them….,2023-02-24 18:59:00,no dup have 8 tests no 8 we will not serve under a catholic first minister simple as the rest is just bs remember those clowns in the dup agreed with the protocol then the election went against them
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,Ulster says……..,2023-02-24 18:04:00,ulster says
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,“The importance of a democratic vote.” MFA!,2023-02-24 19:16:00,the importance of a democratic vote mfa
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,"Imagine,in this day and age,any country having a king. Sad.",2023-02-25 16:29:00,imaginein this day and ageany country having a king sad
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,"@Avid Madhorse: Yeah there are 43 of them still left, they depend on popular support and the levels are high, less wealthy countries such as Portugal, Greece, Romania and Bulgaria have abolished their Monarchies.",2023-02-25 16:55:00,avid madhorse yeah there are 43 of them still left they depend on popular support and the levels are high less wealthy countries such as portugal greece romania and bulgaria have abolished their monarchies
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,Will the Unionist please make up their minds one minute they the Kings subjects and now his not fit to meet EU leaders,2023-02-25 14:29:00,will the unionist please make up their minds one minute they the kings subjects and now his not fit to meet eu leaders
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,"Is it not normal for the British king to have an audience with visiting political leaders at one of his residences when not on a state visit but in the UK on regular business? According to Buckingham Palace, it would appear this audience would have been standard protocol.
https://www.royal.uk/audiences",2023-02-25 13:18:00,is it not normal for the british king to have an audience with visiting political leaders at one of his residences when not on a state visit but in the uk on regular business according to buckingham palace it would appear this audience would have been standard protocol httpswwwroyalukaudiences
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,I’d love to see King Charles get the hump and say to the DUP; “how dare you tell me who I can meet!! I’m the king I can meet with whoever I damn well choose!”,2023-02-25 15:29:00,id love to see king charles get the hump and say to the dup how dare you tell me who i can meet im the king i can meet with whoever i damn well choose
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,@Míleata Watch Co: Pity he can’t send them to the Tower.,2023-02-25 16:12:00,míleata watch co pity he cant send them to the tower
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,Sunak exit stage left next contestant are you ready,2023-02-25 17:56:00,sunak exit stage left next contestant are you ready
https://www.thejournal.ie/rumours-swirl-of-northern-ireland-protocol-deal-6004004-Feb2023/,The monarch was naive to be handing gongs and titles to all the DUP leaders to veto all agreements to date.,2023-02-25 20:29:00,the monarch was naive to be handing gongs and titles to all the dup leaders to veto all agreements to date
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,They’ll spend 10 years leaving and another 15 years trying to get back in.,2025-01-31 07:58:00,theyll spend 10 years leaving and another 15 years trying to get back in
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"3 idiotic comments so far, despite the data, despite knowing how damaging Brexit was, despite the majority in the UK thinking that Brexit was a mistake and despite the majority there wanting to rejoin the EU, we still have headbangers here thinking it was a good idea.
It’s laughable.
I bet the same village (people) would vote for Trump too.
SAD.",2025-01-31 07:52:00,3 idiotic comments so far despite the data despite knowing how damaging brexit was despite the majority in the uk thinking that brexit was a mistake and despite the majority there wanting to rejoin the eu we still have headbangers here thinking it was a good idea its laughable i bet the same village people would vote for trump too sad
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"@KTH: so you support the democratic process when it agrees with your opinion but disparge the democratic process when you disagree with the outcome.
Or is it that British people living in Britain who regret Brexit know more about their situation than thejournal.ie readers but US citizens living in the US are less educated on the US than thejournal.ie readers.",2025-01-31 08:00:00,kth so you support the democratic process when it agrees with your opinion but disparge the democratic process when you disagree with the outcome or is it that british people living in britain who regret brexit know more about their situation than thejournalie readers but us citizens living in the us are less educated on the us than thejournalie readers
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@KTH: explain to me the benefits of staying in the EU?,2025-01-31 08:01:00,kth explain to me the benefits of staying in the eu
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,They’ll be back eventually but they won’t get anything like the sweet deal they had before,2025-01-31 08:07:00,theyll be back eventually but they wont get anything like the sweet deal they had before
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@Gearoid MacEachaidh: Do you think the benefits of Ireland in the EU are the same today as they were before Brexit . Ireland used take more from the EU then put in . Not anymore now they have to pay their fair share . It’s now under pressure to increase military spending and give up its neutrality.,2025-01-31 08:15:00,gearoid maceachaidh do you think the benefits of ireland in the eu are the same today as they were before brexit ireland used take more from the eu then put in not anymore now they have to pay their fair share its now under pressure to increase military spending and give up its neutrality
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@Gearoid MacEachaidh: They won’t be back . The EU has said they are not getting back in and the majority in the UK don’t want another referendum. People voted to leave because of immigration. The only failure is the politicians that don’t have a spine to do what Trump is doing in America.,2025-01-31 08:32:00,gearoid maceachaidh they wont be back the eu has said they are not getting back in and the majority in the uk dont want another referendum people voted to leave because of immigration the only failure is the politicians that dont have a spine to do what trump is doing in america
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"Speaking to residents of the UK, they are all singing off the same hymn sheet, they are worse off since Brexit, even the ones who voted for it said it!!",2025-01-31 08:07:00,speaking to residents of the uk they are all singing off the same hymn sheet they are worse off since brexit even the ones who voted for it said it
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@Ollie Fitzpatrick: you do realise Brexit pushes up property prices here,2025-01-31 08:54:00,ollie fitzpatrick you do realise brexit pushes up property prices here
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,Time for Ireland to leave as well Irexit,2025-01-31 07:43:00,time for ireland to leave as well irexit
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@Jon Balfour: Cant leave to nothing. We’re too stoopy,2025-01-31 07:57:00,jon balfour cant leave to nothing were too stoopy
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@Jon Balfour: why don’t you move to the UK?. The rest of us will stay in the EU,2025-01-31 08:02:00,jon balfour why dont you move to the uk the rest of us will stay in the eu
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,I voted Brexit and would vote to leave again. The doomsday scenario never happened. The shelves in supermarkets are not empty . The city of London did not move to Frankfurt. Britain is doing better than many countries in the EU including Germany. The EU is overrated .,2025-01-31 08:06:00,i voted brexit and would vote to leave again the doomsday scenario never happened the shelves in supermarkets are not empty the city of london did not move to frankfurt britain is doing better than many countries in the eu including germany the eu is overrated
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"@Jack Moss: do some research- Britain is an economic basket case since leaving, has lost trillions in investment capital and London has lost half its capital to Frankfurt and other EU financial hubs",2025-01-31 10:13:00,jack moss do some research britain is an economic basket case since leaving has lost trillions in investment capital and london has lost half its capital to frankfurt and other eu financial hubs
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"@Jack Moss:
Economists and analysts at Cambridge Econometrics found that, by 2035, the UK is anticipated to have three million fewer jobs, 32% lower investment, 5% lower exports and 16% lower imports, than it would have had been. The report states that the UK will be £311bn worse off by 2035 due to leaving EU.",2025-01-31 10:19:00,jack moss economists and analysts at cambridge econometrics found that by 2035 the uk is anticipated to have three million fewer jobs 32 lower investment 5 lower exports and 16 lower imports than it would have had been the report states that the uk will be 311bn worse off by 2035 due to leaving eu
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,I start to think maybe they were right to leave on time.,2025-01-31 07:37:00,i start to think maybe they were right to leave on time
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"Crazy seeing all the far-right commenters here cheer-leading the Tories, but then I suppose they did march with Loyalists last year.",2025-01-31 09:38:00,crazy seeing all the farright commenters here cheerleading the tories but then i suppose they did march with loyalists last year
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"I’m in the UK, the only person I know who wants to rejoin the EU is my brother, he lives in London. Have you guys seen the state of France and Germany, the EU can’t survive without German money.",2025-01-31 08:59:00,im in the uk the only person i know who wants to rejoin the eu is my brother he lives in london have you guys seen the state of france and germany the eu cant survive without german money
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@david mcentee: Have you seen the state of the Disunited Kingdom?,2025-01-31 10:49:00,david mcentee have you seen the state of the disunited kingdom
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"@Nick Vasilakis: Yes, it’s in the worst state it has been in in my whole life, but still not quite as bad as France and Germany and in turn the EU.",2025-01-31 11:09:00,nick vasilakis yes its in the worst state it has been in in my whole life but still not quite as bad as france and germany and in turn the eu
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,How’s the pound doing right now?,2025-01-31 08:04:00,hows the pound doing right now
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"A report conducted by Cambridge Econometrics, found that the UK economy is almost £140 billion smaller due to Brexit. The UK government’s Office for Budget Responsibility estimates that Brexit will reduce the UK’s long-term productivity by 4%, which translates to roughly £100 billion in lost GDP annually. Bloomberg analysis suggests that Brexit is costing the UK economy £100 billion each year. Goldman Sachs analysis indicates that Brexit is directly responsible for the UK economy growing 5% less since the 2016 referendum.",2025-01-31 11:31:00,a report conducted by cambridge econometrics found that the uk economy is almost 140 billion smaller due to brexit the uk governments office for budget responsibility estimates that brexit will reduce the uks longterm productivity by 4 which translates to roughly 100 billion in lost gdp annually bloomberg analysis suggests that brexit is costing the uk economy 100 billion each year goldman sachs analysis indicates that brexit is directly responsible for the uk economy growing 5 less since the 2016 referendum
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@Jack Hayes: Who funds Cambridge Econometrics?????,2025-02-01 06:44:00,jack hayes who funds cambridge econometrics
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"Big claps to the crowd that voted to get rid of Eastern European EU immigrants, only to be replaced by Islamic and Hindu ones.",2025-01-31 08:51:00,big claps to the crowd that voted to get rid of eastern european eu immigrants only to be replaced by islamic and hindu ones
